Kingdom	Phylum	Class	Order	Family	Genus
ASV_65509	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA
ASV_65510	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_65513	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_65514	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	NA
ASV_65515	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_65516	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_65517	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
ASV_65518	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_65579	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum
ASV_65610	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_65693	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA
ASV_65757	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_65758	Bacteria	Actinobacteriota	MB-A2-108	NA	NA	NA
ASV_65761	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NA	NA
ASV_65762	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA
ASV_65763	Bacteria	NA	NA	NA	NA	NA
ASV_65764	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_65766	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys
ASV_65806	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_65807	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter
ASV_65812	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_65814	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
ASV_65816	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA
ASV_65819	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales_fa	Alkaliphilus
ASV_65821	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_12
ASV_65824	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_65839	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA
ASV_65892	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_65894	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_65895	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix
ASV_65900	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_65901	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	NA
ASV_65902	Bacteria	Desulfobacterota	NA	NA	NA	NA
ASV_65905	Bacteria	Actinobacteriota	Actinobacteria	Glycomycetales	Glycomycetaceae	Glycomyces
ASV_65906	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_65911	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_65912	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_65914	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_65915	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella
ASV_65916	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas
ASV_65941	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_65949	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
ASV_65957	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_65967	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_65970	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_65971	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA
ASV_65972	Bacteria	Chloroflexi	NA	NA	NA	NA
ASV_65975	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_65976	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes
ASV_65977	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
ASV_65979	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Kouleothrix
ASV_65980	Bacteria	NA	NA	NA	NA	NA
ASV_65981	Bacteria	NA	NA	NA	NA	NA
ASV_65982	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter
ASV_65983	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_65984	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_65985	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_65986	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_65987	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_65988	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella
ASV_65989	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA
ASV_65990	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_65993	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10
ASV_65994	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_65995	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_65996	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_65997	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum
ASV_65998	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_66000	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter
ASV_66001	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA
ASV_66005	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum
ASV_66007	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
ASV_66010	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter
ASV_66011	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	JCM_18997
ASV_66013	Bacteria	Chloroflexi	AD3	NA	NA	NA
ASV_66017	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ASV_66018	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_66019	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV_66021	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis
ASV_66022	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	NA
ASV_66023	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_66024	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_66025	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	NA
ASV_66026	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_66028	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade
ASV_66029	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium
ASV_66030	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter
ASV_66031	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
ASV_66033	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_66035	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
ASV_66038	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147
ASV_66040	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66041	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
ASV_66050	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA
ASV_66053	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	NA
ASV_66056	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter
ASV_66058	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA
ASV_66066	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_66067	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_66068	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_66069	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66070	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA
ASV_66071	Bacteria	NA	NA	NA	NA	NA
ASV_66072	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_66073	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Pelosinus
ASV_66074	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
ASV_66075	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
ASV_66076	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_66077	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
ASV_66130	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
ASV_66153	Bacteria	Chloroflexi	Dehalococcoidia	S085	NA	NA
ASV_66193	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_66195	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Geodermatophilus
ASV_66196	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
ASV_66202	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Rurimicrobium
ASV_66281	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
ASV_66284	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66316	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_66317	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_66320	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_66329	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1
ASV_66333	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Skermanella
ASV_66341	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Xylophilus
ASV_66367	Bacteria	Elusimicrobiota	Lineage_IIb	NA	NA	NA
ASV_66397	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_66398	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
ASV_66399	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella
ASV_66400	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella
ASV_66401	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_2	NA	NA
ASV_66402	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_66403	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium
ASV_66404	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax
ASV_66419	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_66425	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	NA
ASV_66426	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella
ASV_66427	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella
ASV_66428	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
ASV_66429	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella
ASV_66431	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_66432	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium
ASV_66433	Bacteria	Actinobacteriota	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica
ASV_66434	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	NA
ASV_66435	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_66437	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_66463	Bacteria	Firmicutes	Clostridia	Clostridia_or	Hungateiclostridiaceae	Ruminiclostridium
ASV_66465	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Adhaeribacter
ASV_66472	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
ASV_66473	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_66500	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	NA
ASV_66501	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	NA
ASV_66502	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66504	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66505	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	NA
ASV_66506	Bacteria	Acidobacteriota	Subgroup_5	NA	NA	NA
ASV_66509	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA
ASV_66510	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66512	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_66514	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_66515	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_66516	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_66518	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA
ASV_66519	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tabrizicola
ASV_66520	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA
ASV_66521	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
ASV_66522	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	NA
ASV_66523	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Pseudoduganella
ASV_66528	Bacteria	Acidobacteriota	Subgroup_22	NA	NA	NA
ASV_66531	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_66533	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_66534	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_66537	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA
ASV_66538	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum
ASV_66539	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067
ASV_66541	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
ASV_66542	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
ASV_66543	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
ASV_66545	Bacteria	NA	NA	NA	NA	NA
ASV_66546	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga
ASV_66550	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia
ASV_66551	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_66552	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans
ASV_66562	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum
ASV_66563	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_66564	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus
ASV_66565	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	NA
ASV_66569	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
ASV_66570	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter
ASV_66572	Bacteria	SAR324_clade(Marine_group_B)	NA	NA	NA	NA
ASV_66580	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter
ASV_66590	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	NA	NA
ASV_66593	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	NA
ASV_66595	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_66597	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella
ASV_66602	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	AAP99
ASV_66603	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
ASV_66604	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_66605	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66606	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	NA
ASV_66607	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_66608	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_66609	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	NA
ASV_66610	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	IS-44
ASV_66612	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
ASV_66613	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	NA	NA
ASV_66614	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia
ASV_66615	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA
ASV_66616	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_66668	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga
ASV_66696	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA
ASV_66697	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_66699	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_66743	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_66745	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	NA
ASV_66746	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	NA
ASV_66748	Bacteria	Elusimicrobiota	Lineage_IIa	NA	NA	NA
ASV_66750	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_66844	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66846	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	NA
ASV_66881	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_66882	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	NA
ASV_66885	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_66889	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
ASV_66892	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA
ASV_66898	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	YC-ZSS-LKJ147
ASV_66903	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas
ASV_66918	Bacteria	NA	NA	NA	NA	NA
ASV_66939	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	NA
ASV_66964	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_10
ASV_66969	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_66970	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_66972	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter
ASV_66975	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter
ASV_66976	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
ASV_66980	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_66981	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
ASV_66982	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavisolibacter
ASV_66984	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	NA
ASV_66985	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA
ASV_66987	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02
ASV_66988	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis
ASV_66989	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Edaphobacter
ASV_66990	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_66991	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
ASV_67041	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	NA
ASV_67043	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA
ASV_67044	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
ASV_67045	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Citrifermentans
ASV_67046	Bacteria	Chloroflexi	JG30-KF-CM66	NA	NA	NA
ASV_67047	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_67049	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
ASV_67050	Bacteria	Chloroflexi	TK10	NA	NA	NA
ASV_67052	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	NA
ASV_67053	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
ASV_67056	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_67058	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_67059	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_67061	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter
ASV_67062	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	LiUU-11-161	NA
ASV_67063	Bacteria	Chloroflexi	Ktedonobacteria	C0119	NA	NA
ASV_67064	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
ASV_67067	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	NA
ASV_67068	Bacteria	Proteobacteria	Gammaproteobacteria	R7C24	NA	NA
ASV_67069	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys
ASV_67070	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_67071	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	NA	NA
ASV_67076	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA
