Sample_ID	RA_rep	Original.SampleID	Study	Host.Species	Host.Genotype	Compartment	Soil	Soil.Batch	Run	Conditions	Date	Group
zgadzaj_2018_00024	0.840939597315436	2_SR_6	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00025	0.801229508196721	2_RR_1	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00026	0.861167002012072	2_RR_2	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00027	0.833109017496635	2_RR_3	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00028	0.832771409305462	2_RR_4	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00029	0.833668678739101	2_RR_5	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00030	0.849259757738896	2_RR_6	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00031	0.704794520547945	2_GRh_1	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00032	0.725463280713796	2_GRh_2	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00033	0.784300341296928	2_GRh_3	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00034	0.73489010989011	2_GRh_4	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00035	0.618031658637302	2_GRh_5	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00036	0.697931034482759	2_GRh_6	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00037	0.700274348422497	2_NRh_1	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00038	0.76249144421629	2_NRh_2	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00039	0.725718194254446	2_NRh_3	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00040	0.713894592744695	2_NRh_4	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00041	0.755616065350579	2_NRh_5	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00042	0.726957726957727	2_NRh_6	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00043	0.741847826086957	2_SRh_1	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00044	0.709812108559499	2_SRh_2	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00045	0.710235131396957	2_SRh_3	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00046	0.722982216142271	2_SRh_4	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00047	0.735475051264525	2_SRh_5	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00048	0.75593220338983	2_SRh_6	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00049	0.739368998628258	2_RRh_1	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00050	0.740992522093814	2_RRh_2	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00051	0.726460481099656	2_RRh_3	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00052	0.776252573781743	2_RRh_4	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00053	0.751362397820163	2_RRh_5	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00054	0.762099522835719	2_RRh_6	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_002	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00055	0.44141488577745	3_S1	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00056	0.430044182621502	3_S2	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00057	0.449527959331881	3_S3	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00058	0.432770022042616	3_S4	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00059	0.40962962962963	3_S5	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00060	0.410510281797411	3_S6	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00061	0.406951484431571	3_S7	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00062	0.40708604483008	3_S8	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00063	0.80570652173913	3_GR1	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00064	0.792607802874743	3_GR2	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00065	0.856349757113116	3_GR3	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00066	0.724677090414684	3_GR4	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00067	0.803827751196172	3_GR5	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00068	0.840461642905635	3_GR6	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00069	0.714586255259467	3_GR7	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00070	0.76346284935242	3_GR8	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00071	0.797297297297297	3_NR1	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00072	0.771680216802168	3_NR2	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00073	0.791134989926125	3_NR3	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00074	0.771642808452624	3_NR4	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00075	0.810391363022942	3_NR5	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00076	0.709699453551913	3_NR6	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00077	0.791581805838425	3_NR7	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00078	0.777777777777778	3_NR8	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00079	0.797843665768194	3_SR1	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00080	0.849865951742627	3_SR2	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00081	0.834239130434783	3_SR3	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00082	0.840110268780152	3_SR4	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00083	0.824005394470668	3_SR5	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00084	0.854152599594868	3_SR6	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00085	0.827284946236559	3_SR7	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00086	0.862718707940781	3_SR8	zgadzaj_2018	lotus_japonicus	symrk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00087	0.848220282068502	3_CR1	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00088	0.832771409305462	3_CR2	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00089	0.836912751677852	3_CR3	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00090	0.847194050033807	3_CR4	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00091	0.828647925033467	3_CR5	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00092	0.852226720647773	3_CR6	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00093	0.855607790463398	3_CR7	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00094	0.876427132303559	3_CR8	zgadzaj_2018	lotus_japonicus	ccamk	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00095	0.873239436619718	3_RR1	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00096	0.848178137651822	3_RR2	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00097	0.884303112313938	3_RR3	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00098	0.877966101694915	3_RR4	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00099	0.854545454545455	3_RR5	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00100	0.88239247311828	3_RR6	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00101	0.860512129380054	3_RR7	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00102	0.868456375838926	3_RR8	zgadzaj_2018	lotus_japonicus	ram1	root	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00103	0.777251184834123	3_GRh1	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00104	0.845841784989858	3_GRh2	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00105	0.849120433017591	3_GRh3	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00106	0.832542372881356	3_GRh4	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00107	0.831649831649832	3_GRh5	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00108	0.829118250170882	3_GRh6	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00109	0.850675675675676	3_GRh7	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00110	0.80567081604426	3_GRh8	zgadzaj_2018	lotus_japonicus	gifu	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00111	0.669461914744934	3_NRh1	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00112	0.700842696629214	3_NRh2	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00113	0.71027397260274	3_NRh3	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00114	0.71418779986292	3_NRh4	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00115	0.784594410361282	3_NRh5	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00116	0.786941580756014	3_NRh6	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00117	0.727459016393443	3_NRh7	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00118	0.761092150170648	3_NRh8	zgadzaj_2018	lotus_japonicus	nfr5	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00119	0.747245179063361	3_SRh1	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00120	0.823929299796057	3_SRh2	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00121	0.803948264125255	3_SRh3	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00122	0.81029810298103	3_SRh4	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00123	0.769230769230769	3_SRh5	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00124	0.800815771583956	3_SRh6	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00125	0.820670773442847	3_SRh7	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00126	0.801635991820041	3_SRh8	zgadzaj_2018	lotus_japonicus	symrk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00127	0.779904306220096	3_CRh1	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00128	0.790933694181326	3_CRh2	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00129	0.805291723202171	3_CRh3	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00130	0.8	3_CRh4	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00131	0.785569790964262	3_CRh5	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00132	0.790650406504065	3_CRh6	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00133	0.797699594046008	3_CRh7	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00134	0.827913279132791	3_CRh8	zgadzaj_2018	lotus_japonicus	ccamk	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00135	0.848280512474713	3_RRh1	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00136	0.842673869007427	3_RRh2	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00137	0.878624409979771	3_RRh3	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00138	0.870445344129555	3_RRh4	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00139	0.832201086956522	3_RRh5	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00140	0.926845637583893	3_RRh6	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00141	0.839273705447209	3_RRh7	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00142	0.81473968897904	3_RRh8	zgadzaj_2018	lotus_japonicus	ram1	rhizosphere	CAS	CAS	zgadzaj_2018_003	GH	02_2018	lotus_japonicus_CAS_rhizosphere
zgadzaj_2018_00143	0.416144745998608	4_S1	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00144	0.400699300699301	4_S2	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00145	0.41892832289492	4_S3	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00146	0.416724738675958	4_S4	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00147	0.433125433125433	4_S5	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00148	0.389854065323141	4_S6	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00149	0.423905489923558	4_S7	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00150	0.408617095205003	4_S8	zgadzaj_2018	lotus_japonicus	host_soil	soil	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_soil
zgadzaj_2018_00151	0.813718897108272	4_GR1	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00152	0.77792732166891	4_GR2	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00153	0.62972972972973	4_GR3	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00154	0.762803234501348	4_GR4	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00155	0.759019741320626	4_GR5	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00156	0.744781144781145	4_GR6	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00157	0.806385869565217	4_GR7	zgadzaj_2018	lotus_japonicus	gifu	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00158	0.764029749830967	4_NR1	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00159	0.761936785474109	4_NR2	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00160	0.712070128118678	4_NR3	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
zgadzaj_2018_00161	0.667563930013459	4_NR4	zgadzaj_2018	lotus_japonicus	nfr5	root	CAS	CAS	zgadzaj_2018_004	GH	02_2018	lotus_japonicus_CAS_root
